,name,date,time_UTC,latitude,longitude,year,month,day,id
47424,dean,20070821,1200, 18.9N,  88.7W,2007,08,21,dean 2007
47425,dean,20070821,1800, 19.2N,  90.5W,2007,08,21,dean 2007
47426,dean,20070822,0, 19.7N,  92.2W,2007,08,22,dean 2007
47427,dean,20070822,600, 20.1N,  94.0W,2007,08,22,dean 2007
47428,dean,20070822,1200, 20.5N,  95.5W,2007,08,22,dean 2007
47429,dean,20070822,1630, 20.5N,  97.0W,2007,08,22,dean 2007
47430,dean,20070822,1800, 20.5N,  97.3W,2007,08,22,dean 2007
47431,dean,20070823,0, 20.5N,  99.0W,2007,08,23,dean 2007
47455,felix,20070831,1200, 11.5N,  56.6W,2007,08,31,felix 2007
47456,felix,20070831,1800, 11.5N,  58.0W,2007,08,31,felix 2007
47457,felix,20070901,0, 12.1N,  59.4W,2007,09,01,felix 2007
47458,felix,20070901,600, 12.1N,  61.1W,2007,09,01,felix 2007
47459,felix,20070901,845, 12.1N,  61.7W,2007,09,01,felix 2007
47460,felix,20070901,1200, 12.2N,  62.8W,2007,09,01,felix 2007
47461,felix,20070901,1800, 12.4N,  64.5W,2007,09,01,felix 2007
47462,felix,20070902,0, 12.6N,  66.1W,2007,09,02,felix 2007
47463,felix,20070902,600, 12.7N,  67.8W,2007,09,02,felix 2007
47464,felix,20070902,1200, 13.0N,  69.4W,2007,09,02,felix 2007
47465,felix,20070902,1800, 13.4N,  71.1W,2007,09,02,felix 2007
47466,felix,20070903,0, 13.8N,  73.0W,2007,09,03,felix 2007
47467,felix,20070903,600, 14.0N,  75.0W,2007,09,03,felix 2007
47468,felix,20070903,700, 14.0N,  75.3W,2007,09,03,felix 2007
47469,felix,20070903,1200, 14.2N,  76.9W,2007,09,03,felix 2007
47470,felix,20070903,1800, 14.3N,  78.7W,2007,09,03,felix 2007
47471,felix,20070904,0, 14.4N,  80.4W,2007,09,04,felix 2007
47472,felix,20070904,600, 14.3N,  81.9W,2007,09,04,felix 2007
47473,felix,20070904,1200, 14.3N,  83.2W,2007,09,04,felix 2007
47474,felix,20070904,1800, 14.3N,  84.4W,2007,09,04,felix 2007
47475,felix,20070905,0, 14.6N,  85.4W,2007,09,05,felix 2007
47476,felix,20070905,600, 15.0N,  86.4W,2007,09,05,felix 2007
47477,felix,20070905,1200, 15.5N,  87.3W,2007,09,05,felix 2007
47478,felix,20070905,1800, 16.1N,  88.3W,2007,09,05,felix 2007
47479,felix,20070906,0, 16.5N,  89.5W,2007,09,06,felix 2007
47480,felix,20070906,600, 16.7N,  90.8W,2007,09,06,felix 2007
47481,felix,20070906,1200, 17.2N,  92.4W,2007,09,06,felix 2007
47482,felix,20070906,1800, 17.7N,  93.8W,2007,09,06,felix 2007
47527,humberto,20070912,600, 27.3N,  95.0W,2007,09,12,humberto 2007
47528,humberto,20070912,1200, 27.8N,  95.1W,2007,09,12,humberto 2007
47529,humberto,20070912,1800, 28.3N,  95.0W,2007,09,12,humberto 2007
47530,humberto,20070913,0, 28.8N,  94.8W,2007,09,13,humberto 2007
47531,humberto,20070913,600, 29.5N,  94.4W,2007,09,13,humberto 2007
47532,humberto,20070913,700, 29.6N,  94.3W,2007,09,13,humberto 2007
47533,humberto,20070913,1200, 30.3N,  93.6W,2007,09,13,humberto 2007
47534,humberto,20070913,1800, 31.0N,  92.9W,2007,09,13,humberto 2007
47535,humberto,20070914,0, 31.7N,  92.3W,2007,09,14,humberto 2007
47536,humberto,20070914,600, 32.4N,  91.3W,2007,09,14,humberto 2007
47537,humberto,20070914,1200, 32.7N,  90.2W,2007,09,14,humberto 2007
47573,lorenzo,20070925,1800, 21.8N,  94.8W,2007,09,25,lorenzo 2007
47574,lorenzo,20070926,0, 21.7N,  95.2W,2007,09,26,lorenzo 2007
47575,lorenzo,20070926,600, 21.2N,  95.0W,2007,09,26,lorenzo 2007
47576,lorenzo,20070926,1200, 21.0N,  94.7W,2007,09,26,lorenzo 2007
47577,lorenzo,20070926,1800, 21.2N,  94.4W,2007,09,26,lorenzo 2007
47578,lorenzo,20070927,0, 21.2N,  94.7W,2007,09,27,lorenzo 2007
47579,lorenzo,20070927,600, 20.8N,  94.8W,2007,09,27,lorenzo 2007
47580,lorenzo,20070927,1200, 20.6N,  95.1W,2007,09,27,lorenzo 2007
47581,lorenzo,20070927,1800, 20.5N,  95.7W,2007,09,27,lorenzo 2007
47582,lorenzo,20070928,0, 20.5N,  96.3W,2007,09,28,lorenzo 2007
47583,lorenzo,20070928,500, 20.5N,  97.0W,2007,09,28,lorenzo 2007
47584,lorenzo,20070928,600, 20.5N,  97.1W,2007,09,28,lorenzo 2007
47585,lorenzo,20070928,1200, 20.5N,  98.0W,2007,09,28,lorenzo 2007
47586,lorenzo,20070928,1800, 20.7N,  98.7W,2007,09,28,lorenzo 2007
47647,noel,20071024,0, 18.0N,  60.2W,2007,10,24,noel 2007
47648,noel,20071024,600, 18.0N,  60.7W,2007,10,24,noel 2007
47649,noel,20071024,1200, 18.1N,  61.2W,2007,10,24,noel 2007
47650,noel,20071024,1800, 18.4N,  61.7W,2007,10,24,noel 2007
47651,noel,20071025,0, 18.8N,  62.3W,2007,10,25,noel 2007
47652,noel,20071025,600, 19.1N,  62.9W,2007,10,25,noel 2007
47653,noel,20071025,1200, 19.2N,  63.5W,2007,10,25,noel 2007
47654,noel,20071025,1800, 19.1N,  64.1W,2007,10,25,noel 2007
47655,noel,20071026,0, 18.8N,  64.8W,2007,10,26,noel 2007
47656,noel,20071026,600, 18.0N,  65.7W,2007,10,26,noel 2007
47657,noel,20071026,1200, 17.2N,  66.7W,2007,10,26,noel 2007
47658,noel,20071026,1800, 16.5N,  67.7W,2007,10,26,noel 2007
47659,noel,20071027,0, 16.1N,  68.5W,2007,10,27,noel 2007
47660,noel,20071027,600, 15.7N,  69.3W,2007,10,27,noel 2007
47661,noel,20071027,1200, 15.3N,  70.1W,2007,10,27,noel 2007
47662,noel,20071027,1800, 15.4N,  71.0W,2007,10,27,noel 2007
47663,noel,20071028,0, 15.7N,  71.2W,2007,10,28,noel 2007
47664,noel,20071028,600, 16.0N,  71.4W,2007,10,28,noel 2007
47665,noel,20071028,1200, 16.3N,  71.6W,2007,10,28,noel 2007
47666,noel,20071028,1800, 16.6N,  71.8W,2007,10,28,noel 2007
47667,noel,20071029,0, 17.1N,  72.1W,2007,10,29,noel 2007
47668,noel,20071029,600, 18.0N,  72.4W,2007,10,29,noel 2007
47669,noel,20071029,700, 18.1N,  72.5W,2007,10,29,noel 2007
47670,noel,20071029,1200, 19.2N,  72.9W,2007,10,29,noel 2007
47671,noel,20071029,1800, 20.2N,  73.6W,2007,10,29,noel 2007
47672,noel,20071030,0, 21.0N,  74.6W,2007,10,30,noel 2007
47673,noel,20071030,600, 21.1N,  75.8W,2007,10,30,noel 2007
47674,noel,20071030,1200, 20.8N,  76.8W,2007,10,30,noel 2007
47675,noel,20071030,1800, 20.8N,  77.4W,2007,10,30,noel 2007
47676,noel,20071031,0, 21.2N,  77.8W,2007,10,31,noel 2007
47677,noel,20071031,600, 21.8N,  78.1W,2007,10,31,noel 2007
47678,noel,20071031,1200, 22.5N,  78.3W,2007,10,31,noel 2007
47679,noel,20071031,1800, 22.6N,  78.8W,2007,10,31,noel 2007
47680,noel,20071101,0, 22.9N,  78.6W,2007,11,01,noel 2007
47681,noel,20071101,600, 23.4N,  78.3W,2007,11,01,noel 2007
47682,noel,20071101,1200, 23.9N,  78.0W,2007,11,01,noel 2007
47683,noel,20071101,1315, 24.1N,  77.9W,2007,11,01,noel 2007
47684,noel,20071101,1745, 25.0N,  77.4W,2007,11,01,noel 2007
47685,noel,20071101,1800, 25.1N,  77.3W,2007,11,01,noel 2007
47686,noel,20071102,0, 26.4N,  76.5W,2007,11,02,noel 2007
47687,noel,20071102,600, 27.7N,  75.6W,2007,11,02,noel 2007
47688,noel,20071102,1200, 28.7N,  74.4W,2007,11,02,noel 2007
47689,noel,20071102,1800, 30.3N,  73.3W,2007,11,02,noel 2007
47690,noel,20071103,0, 32.3N,  72.4W,2007,11,03,noel 2007
47691,noel,20071103,600, 34.3N,  71.7W,2007,11,03,noel 2007
47692,noel,20071103,1200, 36.4N,  70.9W,2007,11,03,noel 2007
47693,noel,20071103,1800, 38.8N,  69.7W,2007,11,03,noel 2007
47694,noel,20071104,0, 41.1N,  68.2W,2007,11,04,noel 2007
47695,noel,20071104,600, 43.6N,  66.2W,2007,11,04,noel 2007
47696,noel,20071104,1200, 47.5N,  64.3W,2007,11,04,noel 2007
47697,noel,20071104,1800, 51.2N,  62.2W,2007,11,04,noel 2007
47698,noel,20071105,0, 54.8N,  59.6W,2007,11,05,noel 2007
47699,noel,20071105,600, 57.9N,  57.6W,2007,11,05,noel 2007
47700,noel,20071105,1200, 60.4N,  55.4W,2007,11,05,noel 2007
47701,noel,20071105,1800, 62.3N,  53.3W,2007,11,05,noel 2007
47702,noel,20071106,0, 64.2N,  50.4W,2007,11,06,noel 2007
47994,hanna,20080828,0, 19.4N,  57.3W,2008,08,28,hanna 2008
47995,hanna,20080828,600, 19.7N,  57.8W,2008,08,28,hanna 2008
47996,hanna,20080828,1200, 20.1N,  58.6W,2008,08,28,hanna 2008
47997,hanna,20080828,1800, 20.5N,  59.6W,2008,08,28,hanna 2008
47998,hanna,20080829,0, 20.8N,  60.5W,2008,08,29,hanna 2008
47999,hanna,20080829,600, 20.9N,  61.5W,2008,08,29,hanna 2008
48000,hanna,20080829,1200, 21.1N,  62.4W,2008,08,29,hanna 2008
48001,hanna,20080829,1800, 21.5N,  63.4W,2008,08,29,hanna 2008
48002,hanna,20080830,0, 21.7N,  64.5W,2008,08,30,hanna 2008
48003,hanna,20080830,600, 21.8N,  65.5W,2008,08,30,hanna 2008
48004,hanna,20080830,1200, 21.9N,  66.2W,2008,08,30,hanna 2008
48005,hanna,20080830,1800, 22.2N,  66.9W,2008,08,30,hanna 2008
48006,hanna,20080831,0, 22.6N,  67.5W,2008,08,31,hanna 2008
48007,hanna,20080831,600, 23.1N,  68.5W,2008,08,31,hanna 2008
48008,hanna,20080831,1200, 23.5N,  69.8W,2008,08,31,hanna 2008
48009,hanna,20080831,1800, 23.6N,  71.0W,2008,08,31,hanna 2008
48010,hanna,20080901,0, 23.5N,  71.7W,2008,09,01,hanna 2008
48011,hanna,20080901,600, 23.2N,  72.0W,2008,09,01,hanna 2008
48012,hanna,20080901,1200, 22.8N,  72.2W,2008,09,01,hanna 2008
48013,hanna,20080901,1800, 22.3N,  72.4W,2008,09,01,hanna 2008
48014,hanna,20080902,0, 21.8N,  72.3W,2008,09,02,hanna 2008
48015,hanna,20080902,600, 21.4N,  72.7W,2008,09,02,hanna 2008
48016,hanna,20080902,1200, 21.0N,  73.0W,2008,09,02,hanna 2008
48017,hanna,20080902,1800, 20.6N,  72.9W,2008,09,02,hanna 2008
48018,hanna,20080903,0, 20.4N,  72.6W,2008,09,03,hanna 2008
48019,hanna,20080903,600, 20.2N,  72.4W,2008,09,03,hanna 2008
48020,hanna,20080903,1200, 20.6N,  71.9W,2008,09,03,hanna 2008
48021,hanna,20080903,1800, 21.6N,  71.8W,2008,09,03,hanna 2008
48022,hanna,20080903,1900, 21.7N,  71.8W,2008,09,03,hanna 2008
48023,hanna,20080904,0, 22.7N,  71.8W,2008,09,04,hanna 2008
48024,hanna,20080904,600, 23.4N,  72.4W,2008,09,04,hanna 2008
48025,hanna,20080904,1200, 24.1N,  73.2W,2008,09,04,hanna 2008
48026,hanna,20080904,1800, 25.1N,  74.3W,2008,09,04,hanna 2008
48027,hanna,20080905,0, 26.1N,  75.8W,2008,09,05,hanna 2008
48028,hanna,20080905,600, 27.2N,  77.3W,2008,09,05,hanna 2008
48029,hanna,20080905,1200, 28.2N,  78.5W,2008,09,05,hanna 2008
48030,hanna,20080905,1800, 29.9N,  78.7W,2008,09,05,hanna 2008
48031,hanna,20080906,0, 31.5N,  79.3W,2008,09,06,hanna 2008
48032,hanna,20080906,600, 33.4N,  78.8W,2008,09,06,hanna 2008
48033,hanna,20080906,700, 33.8N,  78.7W,2008,09,06,hanna 2008
48034,hanna,20080906,1200, 35.7N,  78.1W,2008,09,06,hanna 2008
48035,hanna,20080906,1800, 37.8N,  76.7W,2008,09,06,hanna 2008
48036,hanna,20080907,0, 40.0N,  74.5W,2008,09,07,hanna 2008
48037,hanna,20080907,600, 41.9N,  71.7W,2008,09,07,hanna 2008
48038,hanna,20080907,1200, 43.8N,  68.0W,2008,09,07,hanna 2008
48039,hanna,20080907,1800, 45.7N,  63.7W,2008,09,07,hanna 2008
48040,hanna,20080908,0, 47.0N,  59.1W,2008,09,08,hanna 2008
48041,hanna,20080908,600, 47.5N,  55.4W,2008,09,08,hanna 2008
48042,hanna,20080908,1200, 47.8N,  52.1W,2008,09,08,hanna 2008
48141,kyle,20080925,0, 21.5N,  70.0W,2008,09,25,kyle 2008
48142,kyle,20080925,600, 22.0N,  69.4W,2008,09,25,kyle 2008
48143,kyle,20080925,1200, 22.4N,  68.7W,2008,09,25,kyle 2008
48144,kyle,20080925,1800, 23.1N,  68.4W,2008,09,25,kyle 2008
48145,kyle,20080926,0, 24.0N,  68.0W,2008,09,26,kyle 2008
48146,kyle,20080926,600, 25.0N,  68.2W,2008,09,26,kyle 2008
48147,kyle,20080926,1200, 26.0N,  68.6W,2008,09,26,kyle 2008
48148,kyle,20080926,1800, 26.9N,  68.6W,2008,09,26,kyle 2008
48149,kyle,20080927,0, 28.7N,  68.6W,2008,09,27,kyle 2008
48150,kyle,20080927,600, 29.9N,  69.3W,2008,09,27,kyle 2008
48151,kyle,20080927,1200, 31.2N,  69.5W,2008,09,27,kyle 2008
48152,kyle,20080927,1800, 33.3N,  69.7W,2008,09,27,kyle 2008
48153,kyle,20080928,0, 35.3N,  69.7W,2008,09,28,kyle 2008
48154,kyle,20080928,600, 37.4N,  69.3W,2008,09,28,kyle 2008
48155,kyle,20080928,1200, 39.4N,  68.2W,2008,09,28,kyle 2008
48156,kyle,20080928,1800, 41.6N,  66.7W,2008,09,28,kyle 2008
48157,kyle,20080929,0, 43.8N,  66.2W,2008,09,29,kyle 2008
48158,kyle,20080929,600, 45.6N,  65.0W,2008,09,29,kyle 2008
48159,kyle,20080929,1200, 47.7N,  63.5W,2008,09,29,kyle 2008
48160,kyle,20080929,1800, 48.2N,  62.6W,2008,09,29,kyle 2008
48161,kyle,20080930,0, 48.4N,  61.5W,2008,09,30,kyle 2008
48162,kyle,20080930,600, 48.2N,  61.0W,2008,09,30,kyle 2008
48163,kyle,20080930,1200, 48.1N,  60.8W,2008,09,30,kyle 2008
52348,irma,20170830,0, 16.1N,  26.9W,2017,08,30,irma 2017
52349,irma,20170830,600, 16.2N,  28.3W,2017,08,30,irma 2017
52350,irma,20170830,1200, 16.3N,  29.7W,2017,08,30,irma 2017
52351,irma,20170830,1800, 16.3N,  30.8W,2017,08,30,irma 2017
52352,irma,20170831,0, 16.3N,  31.7W,2017,08,31,irma 2017
52353,irma,20170831,600, 16.4N,  32.5W,2017,08,31,irma 2017
52354,irma,20170831,1200, 16.7N,  33.4W,2017,08,31,irma 2017
52355,irma,20170831,1800, 17.1N,  34.2W,2017,08,31,irma 2017
52356,irma,20170901,0, 17.5N,  35.1W,2017,09,01,irma 2017
52357,irma,20170901,600, 17.9N,  36.1W,2017,09,01,irma 2017
52358,irma,20170901,1200, 18.4N,  37.3W,2017,09,01,irma 2017
52359,irma,20170901,1800, 18.8N,  38.5W,2017,09,01,irma 2017
52360,irma,20170902,0, 19.1N,  39.7W,2017,09,02,irma 2017
52361,irma,20170902,600, 19.1N,  41.1W,2017,09,02,irma 2017
52362,irma,20170902,1200, 18.9N,  42.6W,2017,09,02,irma 2017
52363,irma,20170902,1800, 18.7N,  44.1W,2017,09,02,irma 2017
52364,irma,20170903,0, 18.5N,  45.5W,2017,09,03,irma 2017
52365,irma,20170903,600, 18.2N,  46.7W,2017,09,03,irma 2017
52366,irma,20170903,1200, 17.9N,  47.9W,2017,09,03,irma 2017
52367,irma,20170903,1800, 17.6N,  49.2W,2017,09,03,irma 2017
52368,irma,20170904,0, 17.3N,  50.4W,2017,09,04,irma 2017
52369,irma,20170904,600, 17.0N,  51.5W,2017,09,04,irma 2017
52370,irma,20170904,1200, 16.8N,  52.6W,2017,09,04,irma 2017
52371,irma,20170904,1800, 16.7N,  53.9W,2017,09,04,irma 2017
52372,irma,20170905,0, 16.6N,  55.1W,2017,09,05,irma 2017
52373,irma,20170905,600, 16.6N,  56.4W,2017,09,05,irma 2017
52374,irma,20170905,1200, 16.7N,  57.8W,2017,09,05,irma 2017
52375,irma,20170905,1800, 16.9N,  59.2W,2017,09,05,irma 2017
52376,irma,20170906,0, 17.3N,  60.6W,2017,09,06,irma 2017
52377,irma,20170906,545, 17.7N,  61.8W,2017,09,06,irma 2017
52378,irma,20170906,600, 17.7N,  61.9W,2017,09,06,irma 2017
52379,irma,20170906,1115, 18.1N,  63.1W,2017,09,06,irma 2017
52380,irma,20170906,1200, 18.1N,  63.3W,2017,09,06,irma 2017
52381,irma,20170906,1630, 18.5N,  64.4W,2017,09,06,irma 2017
52382,irma,20170906,1800, 18.6N,  64.7W,2017,09,06,irma 2017
52383,irma,20170907,0, 19.2N,  66.2W,2017,09,07,irma 2017
52384,irma,20170907,600, 19.7N,  67.6W,2017,09,07,irma 2017
52385,irma,20170907,1200, 20.2N,  69.0W,2017,09,07,irma 2017
52386,irma,20170907,1800, 20.7N,  70.4W,2017,09,07,irma 2017
52387,irma,20170908,0, 21.1N,  71.8W,2017,09,08,irma 2017
52388,irma,20170908,500, 21.5N,  73.0W,2017,09,08,irma 2017
52389,irma,20170908,600, 21.5N,  73.2W,2017,09,08,irma 2017
52390,irma,20170908,1200, 21.8N,  74.7W,2017,09,08,irma 2017
52391,irma,20170908,1800, 22.0N,  76.0W,2017,09,08,irma 2017
52392,irma,20170909,0, 22.1N,  77.2W,2017,09,09,irma 2017
52393,irma,20170909,300, 22.3N,  77.9W,2017,09,09,irma 2017
52394,irma,20170909,600, 22.4N,  78.3W,2017,09,09,irma 2017
52395,irma,20170909,1200, 22.7N,  79.3W,2017,09,09,irma 2017
52396,irma,20170909,1800, 23.1N,  80.2W,2017,09,09,irma 2017
52397,irma,20170910,0, 23.4N,  80.9W,2017,09,10,irma 2017
52398,irma,20170910,600, 23.7N,  81.3W,2017,09,10,irma 2017
52399,irma,20170910,1200, 24.5N,  81.5W,2017,09,10,irma 2017
52400,irma,20170910,1300, 24.7N,  81.5W,2017,09,10,irma 2017
52401,irma,20170910,1800, 25.6N,  81.7W,2017,09,10,irma 2017
52402,irma,20170910,1930, 25.9N,  81.7W,2017,09,10,irma 2017
52403,irma,20170911,0, 26.8N,  81.7W,2017,09,11,irma 2017
52404,irma,20170911,600, 28.2N,  82.2W,2017,09,11,irma 2017
52405,irma,20170911,1200, 29.6N,  82.7W,2017,09,11,irma 2017
52406,irma,20170911,1800, 30.9N,  83.5W,2017,09,11,irma 2017
52407,irma,20170912,0, 31.9N,  84.4W,2017,09,12,irma 2017
52408,irma,20170912,600, 32.9N,  85.6W,2017,09,12,irma 2017
52409,irma,20170912,1200, 33.8N,  86.9W,2017,09,12,irma 2017
52410,irma,20170912,1800, 34.8N,  88.1W,2017,09,12,irma 2017
52411,irma,20170913,0, 35.6N,  88.9W,2017,09,13,irma 2017
52412,irma,20170913,600, 36.2N,  89.5W,2017,09,13,irma 2017
52413,irma,20170913,1200, 36.8N,  90.1W,2017,09,13,irma 2017
52584,maria,20170916,1200, 12.2N,  49.7W,2017,09,16,maria 2017
52585,maria,20170916,1800, 12.2N,  51.7W,2017,09,16,maria 2017
52586,maria,20170917,0, 12.4N,  53.1W,2017,09,17,maria 2017
52587,maria,20170917,600, 12.8N,  54.4W,2017,09,17,maria 2017
52588,maria,20170917,1200, 13.3N,  55.7W,2017,09,17,maria 2017
52589,maria,20170917,1800, 13.6N,  57.0W,2017,09,17,maria 2017
52590,maria,20170918,0, 14.0N,  58.0W,2017,09,18,maria 2017
52591,maria,20170918,600, 14.3N,  59.0W,2017,09,18,maria 2017
52592,maria,20170918,1200, 14.5N,  59.7W,2017,09,18,maria 2017
52593,maria,20170918,1800, 14.9N,  60.4W,2017,09,18,maria 2017
52594,maria,20170919,0, 15.3N,  61.1W,2017,09,19,maria 2017
52595,maria,20170919,115, 15.4N,  61.3W,2017,09,19,maria 2017
52596,maria,20170919,600, 15.7N,  61.9W,2017,09,19,maria 2017
52597,maria,20170919,1200, 16.1N,  62.7W,2017,09,19,maria 2017
52598,maria,20170919,1800, 16.6N,  63.5W,2017,09,19,maria 2017
52599,maria,20170920,0, 17.0N,  64.3W,2017,09,20,maria 2017
52600,maria,20170920,300, 17.3N,  64.7W,2017,09,20,maria 2017
52601,maria,20170920,600, 17.6N,  65.1W,2017,09,20,maria 2017
52602,maria,20170920,1015, 18.0N,  65.9W,2017,09,20,maria 2017
52603,maria,20170920,1200, 18.2N,  66.2W,2017,09,20,maria 2017
52604,maria,20170920,1800, 18.6N,  67.0W,2017,09,20,maria 2017
52605,maria,20170921,0, 19.0N,  67.6W,2017,09,21,maria 2017
52606,maria,20170921,600, 19.4N,  68.2W,2017,09,21,maria 2017
52607,maria,20170921,1200, 19.9N,  68.8W,2017,09,21,maria 2017
52608,maria,20170921,1800, 20.5N,  69.5W,2017,09,21,maria 2017
52609,maria,20170922,0, 20.8N,  70.0W,2017,09,22,maria 2017
52610,maria,20170922,600, 21.2N,  70.5W,2017,09,22,maria 2017
52611,maria,20170922,1200, 21.9N,  70.9W,2017,09,22,maria 2017
52612,maria,20170922,1800, 22.8N,  71.2W,2017,09,22,maria 2017
52613,maria,20170923,0, 23.7N,  71.6W,2017,09,23,maria 2017
52614,maria,20170923,600, 24.4N,  71.9W,2017,09,23,maria 2017
52615,maria,20170923,1200, 25.1N,  72.1W,2017,09,23,maria 2017
52616,maria,20170923,1800, 25.9N,  72.3W,2017,09,23,maria 2017
52617,maria,20170924,0, 26.6N,  72.4W,2017,09,24,maria 2017
52618,maria,20170924,600, 27.5N,  72.6W,2017,09,24,maria 2017
52619,maria,20170924,1200, 28.4N,  72.8W,2017,09,24,maria 2017
52620,maria,20170924,1800, 29.1N,  72.9W,2017,09,24,maria 2017
52621,maria,20170925,0, 29.7N,  72.9W,2017,09,25,maria 2017
52622,maria,20170925,600, 30.3N,  72.9W,2017,09,25,maria 2017
52623,maria,20170925,1200, 30.8N,  73.0W,2017,09,25,maria 2017
52624,maria,20170925,1800, 31.4N,  73.1W,2017,09,25,maria 2017
52625,maria,20170926,0, 32.0N,  73.1W,2017,09,26,maria 2017
52626,maria,20170926,600, 32.6N,  73.1W,2017,09,26,maria 2017
52627,maria,20170926,1200, 33.3N,  73.1W,2017,09,26,maria 2017
52628,maria,20170926,1800, 33.9N,  73.1W,2017,09,26,maria 2017
52629,maria,20170927,0, 34.4N,  73.0W,2017,09,27,maria 2017
52630,maria,20170927,600, 34.9N,  72.9W,2017,09,27,maria 2017
52631,maria,20170927,1200, 35.4N,  72.8W,2017,09,27,maria 2017
52632,maria,20170927,1800, 36.0N,  72.6W,2017,09,27,maria 2017
52633,maria,20170928,0, 36.6N,  72.2W,2017,09,28,maria 2017
52634,maria,20170928,600, 36.7N,  71.3W,2017,09,28,maria 2017
52635,maria,20170928,1200, 36.8N,  70.0W,2017,09,28,maria 2017
52636,maria,20170928,1800, 36.8N,  68.6W,2017,09,28,maria 2017
52637,maria,20170929,0, 36.9N,  66.8W,2017,09,29,maria 2017
52638,maria,20170929,600, 37.0N,  64.6W,2017,09,29,maria 2017
52639,maria,20170929,1200, 37.0N,  62.0W,2017,09,29,maria 2017
52640,maria,20170929,1800, 37.4N,  59.0W,2017,09,29,maria 2017
52641,maria,20170930,0, 38.1N,  55.6W,2017,09,30,maria 2017
52642,maria,20170930,600, 39.1N,  52.2W,2017,09,30,maria 2017
52643,maria,20170930,1200, 40.0N,  48.8W,2017,09,30,maria 2017
52644,maria,20170930,1800, 41.2N,  45.6W,2017,09,30,maria 2017
52645,maria,20171001,0, 42.2N,  42.6W,2017,10,01,maria 2017
52646,maria,20171001,600, 43.4N,  39.4W,2017,10,01,maria 2017
52647,maria,20171001,1200, 44.9N,  35.5W,2017,10,01,maria 2017
52648,maria,20171001,1800, 46.5N,  31.0W,2017,10,01,maria 2017
52649,maria,20171002,0, 47.5N,  26.5W,2017,10,02,maria 2017
52650,maria,20171002,600, 48.0N,  22.0W,2017,10,02,maria 2017
52651,maria,20171002,1200, 48.0N,  17.0W,2017,10,02,maria 2017
53454,dorian,20190824,600, 10.3N,  46.4W,2019,08,24,dorian 2019
53455,dorian,20190824,1200, 10.4N,  47.5W,2019,08,24,dorian 2019
53456,dorian,20190824,1800, 10.6N,  48.7W,2019,08,24,dorian 2019
53457,dorian,20190825,0, 10.8N,  49.9W,2019,08,25,dorian 2019
53458,dorian,20190825,600, 11.0N,  51.0W,2019,08,25,dorian 2019
53459,dorian,20190825,1200, 11.2N,  52.3W,2019,08,25,dorian 2019
53460,dorian,20190825,1800, 11.4N,  53.5W,2019,08,25,dorian 2019
53461,dorian,20190826,0, 11.6N,  54.7W,2019,08,26,dorian 2019
53462,dorian,20190826,600, 11.9N,  56.0W,2019,08,26,dorian 2019
53463,dorian,20190826,1200, 12.2N,  57.2W,2019,08,26,dorian 2019
53464,dorian,20190826,1800, 12.6N,  58.3W,2019,08,26,dorian 2019
53465,dorian,20190827,0, 13.0N,  59.2W,2019,08,27,dorian 2019
53466,dorian,20190827,130, 13.1N,  59.4W,2019,08,27,dorian 2019
53467,dorian,20190827,600, 13.5N,  60.2W,2019,08,27,dorian 2019
53468,dorian,20190827,1100, 14.0N,  60.9W,2019,08,27,dorian 2019
53469,dorian,20190827,1200, 14.2N,  61.2W,2019,08,27,dorian 2019
53470,dorian,20190827,1800, 15.0N,  62.0W,2019,08,27,dorian 2019
53471,dorian,20190828,0, 15.7N,  62.8W,2019,08,28,dorian 2019
53472,dorian,20190828,600, 16.4N,  63.5W,2019,08,28,dorian 2019
53473,dorian,20190828,1200, 17.3N,  64.2W,2019,08,28,dorian 2019
53474,dorian,20190828,1530, 17.8N,  64.6W,2019,08,28,dorian 2019
53475,dorian,20190828,1800, 18.4N,  65.1W,2019,08,28,dorian 2019
53476,dorian,20190829,0, 19.2N,  65.7W,2019,08,29,dorian 2019
53477,dorian,20190829,600, 20.0N,  66.3W,2019,08,29,dorian 2019
53478,dorian,20190829,1200, 21.0N,  66.9W,2019,08,29,dorian 2019
53479,dorian,20190829,1800, 22.0N,  67.4W,2019,08,29,dorian 2019
53480,dorian,20190830,0, 22.8N,  68.0W,2019,08,30,dorian 2019
53481,dorian,20190830,600, 23.5N,  68.8W,2019,08,30,dorian 2019
53482,dorian,20190830,1200, 24.3N,  69.5W,2019,08,30,dorian 2019
53483,dorian,20190830,1800, 24.8N,  70.3W,2019,08,30,dorian 2019
53484,dorian,20190831,0, 25.3N,  71.1W,2019,08,31,dorian 2019
53485,dorian,20190831,600, 25.6N,  72.1W,2019,08,31,dorian 2019
53486,dorian,20190831,1200, 25.9N,  73.0W,2019,08,31,dorian 2019
53487,dorian,20190831,1800, 26.1N,  74.0W,2019,08,31,dorian 2019
53488,dorian,20190901,0, 26.3N,  74.7W,2019,09,01,dorian 2019
53489,dorian,20190901,600, 26.4N,  75.6W,2019,09,01,dorian 2019
53490,dorian,20190901,1200, 26.5N,  76.5W,2019,09,01,dorian 2019
53491,dorian,20190901,1640, 26.5N,  77.0W,2019,09,01,dorian 2019
